Date,Time,Temperature
27.03.2026,19:02:29,21.0
27.03.2026,19:02:34,21.0
27.03.2026,19:02:39,21.0
27.03.2026,19:02:44,21.0
27.03.2026,19:02:49,21.0
27.03.2026,19:02:54,21.0
27.03.2026,19:02:59,21.0
27.03.2026,19:03:04,21.0
27.03.2026,19:03:09,21.0
27.03.2026,19:03:14,21.0
27.03.2026,19:03:19,21.0
27.03.2026,19:03:24,21.0
27.03.2026,19:03:29,21.0
27.03.2026,19:03:34,21.0
27.03.2026,19:03:39,21.0
27.03.2026,19:03:44,21.0
27.03.2026,19:03:49,21.0
27.03.2026,19:03:54,21.0
27.03.2026,19:03:59,21.0
27.03.2026,19:04:04,21.0
27.03.2026,19:04:09,21.0
27.03.2026,19:04:14,21.0
27.03.2026,19:04:19,21.0
27.03.2026,19:04:24,21.0
27.03.2026,19:04:29,21.0
27.03.2026,19:04:34,21.0
27.03.2026,19:04:39,21.0
27.03.2026,19:04:44,21.0
27.03.2026,19:04:49,21.0
27.03.2026,19:04:54,21.0
27.03.2026,19:04:59,21.0
27.03.2026,19:05:04,21.0
27.03.2026,19:05:09,21.0
27.03.2026,19:05:14,21.0
27.03.2026,19:05:19,21.0
27.03.2026,19:05:24,21.0
27.03.2026,19:05:29,21.0
27.03.2026,19:05:34,21.0
27.03.2026,19:05:39,21.0
27.03.2026,19:05:44,21.0
27.03.2026,19:05:49,21.0
27.03.2026,19:05:54,21.0
27.03.2026,19:05:59,21.0
27.03.2026,19:06:04,21.0
27.03.2026,19:06:09,21.0
27.03.2026,19:06:14,21.0
27.03.2026,19:06:19,21.0
27.03.2026,19:06:24,21.0
27.03.2026,19:06:29,21.0
27.03.2026,19:06:34,21.0
27.03.2026,19:06:39,21.0
27.03.2026,19:06:44,21.0
27.03.2026,19:06:49,21.0
27.03.2026,19:06:54,21.0
27.03.2026,19:06:59,21.0
27.03.2026,19:07:04,21.0
27.03.2026,19:07:09,21.0
27.03.2026,19:07:14,21.0
27.03.2026,19:07:19,21.0
27.03.2026,19:07:24,21.0
27.03.2026,19:07:29,21.0
27.03.2026,19:07:34,21.0
27.03.2026,19:07:39,21.0
27.03.2026,19:07:44,21.0
27.03.2026,19:07:49,21.0
27.03.2026,19:07:54,21.0
27.03.2026,19:07:59,21.0
27.03.2026,19:08:04,21.0
27.03.2026,19:08:09,21.0
27.03.2026,19:08:14,21.0
27.03.2026,19:08:19,21.0
27.03.2026,19:08:24,21.0
27.03.2026,19:08:29,21.0
27.03.2026,19:08:34,21.0
27.03.2026,19:08:39,21.0
27.03.2026,19:08:44,21.0
27.03.2026,19:08:49,21.0
27.03.2026,19:08:54,21.0
27.03.2026,19:08:59,21.0
27.03.2026,19:09:04,21.0
27.03.2026,19:09:09,21.0
27.03.2026,19:09:14,21.0
27.03.2026,19:09:19,21.0
27.03.2026,19:09:24,21.0
27.03.2026,19:09:29,21.0
27.03.2026,19:09:34,21.0
27.03.2026,19:09:39,21.0
27.03.2026,19:09:44,21.0
27.03.2026,19:09:49,21.0
27.03.2026,19:09:54,21.0
27.03.2026,19:09:59,21.0
27.03.2026,19:10:04,21.0
27.03.2026,19:10:09,21.0
27.03.2026,19:10:14,21.0
27.03.2026,19:10:19,21.0
27.03.2026,19:10:24,21.0
27.03.2026,19:10:29,21.0
27.03.2026,19:10:34,21.0
27.03.2026,19:10:39,21.0
27.03.2026,19:10:44,21.0
27.03.2026,19:10:49,21.0
27.03.2026,19:10:54,21.0
27.03.2026,19:10:59,21.0
27.03.2026,19:11:04,21.0
27.03.2026,19:11:09,21.0
27.03.2026,19:11:14,21.0
27.03.2026,19:11:19,21.0
27.03.2026,19:11:24,21.0
27.03.2026,19:11:29,21.0
27.03.2026,19:11:34,21.0
27.03.2026,19:11:39,21.0
27.03.2026,19:11:44,21.0
27.03.2026,19:11:49,21.0
27.03.2026,19:11:54,21.0
27.03.2026,19:11:59,21.0
27.03.2026,19:12:04,21.0
27.03.2026,19:12:09,21.0
27.03.2026,19:12:14,21.0
27.03.2026,19:12:19,21.0
27.03.2026,19:12:24,21.0
27.03.2026,19:12:29,21.0
27.03.2026,19:12:34,21.0
27.03.2026,19:12:39,21.0
27.03.2026,19:12:44,21.0
27.03.2026,19:12:49,21.0
27.03.2026,19:12:54,21.0
27.03.2026,19:12:59,21.0
27.03.2026,19:13:04,21.0
27.03.2026,19:13:09,21.0
27.03.2026,19:13:14,21.0
27.03.2026,19:13:19,21.0
27.03.2026,19:13:24,21.0
27.03.2026,19:13:29,21.0
27.03.2026,19:13:34,21.0
27.03.2026,19:13:39,21.0
27.03.2026,19:13:44,21.0
27.03.2026,19:13:49,21.0
27.03.2026,19:13:54,21.0
27.03.2026,19:13:59,21.0
27.03.2026,19:14:04,21.0
27.03.2026,19:14:09,21.0
27.03.2026,19:14:14,21.0
27.03.2026,19:14:19,21.0
27.03.2026,19:14:24,21.0
27.03.2026,19:14:29,21.0
27.03.2026,19:14:34,21.0
27.03.2026,19:14:39,21.0
27.03.2026,19:14:44,21.0
27.03.2026,19:14:49,21.0
27.03.2026,19:14:54,21.0
27.03.2026,19:14:59,21.0
27.03.2026,19:15:04,21.0
27.03.2026,19:15:09,21.0
27.03.2026,19:15:14,21.0
27.03.2026,19:15:19,21.0
27.03.2026,19:15:24,21.0
27.03.2026,19:15:29,21.0
27.03.2026,19:15:34,21.0
27.03.2026,19:15:39,21.0
27.03.2026,19:15:44,21.0
27.03.2026,19:15:49,21.0
27.03.2026,19:15:54,21.0
27.03.2026,19:15:59,21.0
27.03.2026,19:16:04,21.5
27.03.2026,19:16:09,21.0
27.03.2026,19:16:14,21.0
27.03.2026,19:16:19,21.0
27.03.2026,19:16:24,21.0
27.03.2026,19:16:29,21.0
27.03.2026,19:16:34,21.0
27.03.2026,19:16:39,21.0
27.03.2026,19:16:44,21.0
27.03.2026,19:16:49,21.0
27.03.2026,19:16:54,21.0
27.03.2026,19:16:59,21.5
27.03.2026,19:17:04,21.0
27.03.2026,19:17:09,21.0
27.03.2026,19:17:14,21.0
27.03.2026,19:17:19,21.0
27.03.2026,19:17:24,21.0
27.03.2026,19:17:29,21.0
27.03.2026,19:17:34,21.0
27.03.2026,19:17:39,21.0
27.03.2026,19:17:44,21.0
27.03.2026,19:17:49,21.0
27.03.2026,19:17:54,21.0
27.03.2026,19:17:59,21.0
27.03.2026,19:18:04,21.0
27.03.2026,19:18:09,21.0
27.03.2026,19:18:14,21.0
27.03.2026,19:18:19,21.0
27.03.2026,19:18:24,21.0
27.03.2026,19:18:29,21.0
27.03.2026,19:18:34,21.0
27.03.2026,19:18:39,21.0
27.03.2026,19:18:44,21.0
27.03.2026,19:18:49,21.0
27.03.2026,19:18:54,21.0
27.03.2026,19:18:59,21.0
27.03.2026,19:19:04,21.0
27.03.2026,19:19:09,21.0
27.03.2026,19:19:14,21.0
27.03.2026,19:19:19,21.0
27.03.2026,19:19:24,21.0
27.03.2026,19:19:29,21.0
27.03.2026,19:19:34,21.0
27.03.2026,19:19:39,21.0
27.03.2026,19:19:44,21.0
27.03.2026,19:19:49,21.5
27.03.2026,19:19:54,21.0
27.03.2026,19:19:59,21.0
27.03.2026,19:20:04,21.5
27.03.2026,19:20:09,21.0
27.03.2026,19:20:14,21.0
27.03.2026,19:20:19,21.5
27.03.2026,19:20:24,21.0
27.03.2026,19:20:29,21.0
27.03.2026,19:20:34,21.0
27.03.2026,19:20:39,21.0
27.03.2026,19:20:44,21.5
27.03.2026,19:20:49,21.0
27.03.2026,19:20:54,21.0
27.03.2026,19:20:59,21.0
27.03.2026,19:21:04,21.0
27.03.2026,19:21:09,21.5
27.03.2026,19:21:14,21.0
27.03.2026,19:21:19,21.5
27.03.2026,19:21:24,21.5
27.03.2026,19:21:29,21.0
27.03.2026,19:21:34,21.5
27.03.2026,19:21:39,21.0
27.03.2026,19:21:44,21.5
27.03.2026,19:21:49,21.5
27.03.2026,19:21:54,21.0
27.03.2026,19:21:59,21.5
27.03.2026,19:22:04,21.5
27.03.2026,19:22:09,21.5
27.03.2026,19:22:14,21.5
27.03.2026,19:22:19,21.5
27.03.2026,19:22:24,21.5
27.03.2026,19:22:29,21.5
27.03.2026,19:22:34,21.5
27.03.2026,19:22:39,21.5
27.03.2026,19:22:44,21.5
27.03.2026,19:22:49,21.5
27.03.2026,19:22:54,21.5
27.03.2026,19:22:59,21.0
27.03.2026,19:23:04,21.0
27.03.2026,19:23:09,21.0
27.03.2026,19:23:14,21.5
27.03.2026,19:23:19,21.0
27.03.2026,19:23:24,21.0
27.03.2026,19:23:29,21.5
27.03.2026,19:23:34,21.0
27.03.2026,19:23:39,21.0
27.03.2026,19:23:44,21.0
27.03.2026,19:23:49,21.5
27.03.2026,19:23:54,21.0
27.03.2026,19:23:59,21.5
27.03.2026,19:24:04,21.5
27.03.2026,19:24:09,21.0
27.03.2026,19:24:14,21.0
27.03.2026,19:24:19,21.0
27.03.2026,19:24:24,21.0
27.03.2026,19:24:29,21.5
27.03.2026,19:24:34,21.0
27.03.2026,19:24:39,21.5
27.03.2026,19:24:44,21.5
27.03.2026,19:24:49,21.5
27.03.2026,19:24:54,21.5
27.03.2026,19:24:59,21.5
27.03.2026,19:25:04,21.5
27.03.2026,19:25:09,21.5
27.03.2026,19:25:14,21.0
27.03.2026,19:25:19,21.0
27.03.2026,19:25:24,21.5
27.03.2026,19:25:29,21.5
27.03.2026,19:25:34,21.5
27.03.2026,19:25:39,21.5
27.03.2026,19:25:44,21.5
27.03.2026,19:25:49,21.5
27.03.2026,19:25:54,21.5
27.03.2026,19:25:59,21.5
27.03.2026,19:26:04,21.5
27.03.2026,19:26:09,21.5
27.03.2026,19:26:14,21.5
27.03.2026,19:26:19,21.5
27.03.2026,19:26:24,21.5
27.03.2026,19:26:29,21.5
27.03.2026,19:26:34,21.5
27.03.2026,19:26:39,21.5
27.03.2026,19:26:44,21.5
27.03.2026,19:26:49,21.5
27.03.2026,19:26:54,21.0
27.03.2026,19:26:59,21.5
27.03.2026,19:27:04,21.5
27.03.2026,19:27:09,21.5
27.03.2026,19:27:14,21.5
27.03.2026,19:27:19,21.5
27.03.2026,19:27:24,21.0
27.03.2026,19:27:29,21.0
27.03.2026,19:27:34,21.5
27.03.2026,19:27:39,21.5
27.03.2026,19:27:44,21.5
27.03.2026,19:27:49,21.5
27.03.2026,19:27:54,21.5
27.03.2026,19:27:59,21.5
27.03.2026,19:28:04,21.0
27.03.2026,19:28:09,21.5
27.03.2026,19:28:14,21.5
27.03.2026,19:28:19,21.0
27.03.2026,19:28:24,21.5
27.03.2026,19:28:29,21.0
27.03.2026,19:28:34,21.0
27.03.2026,19:28:39,21.5
27.03.2026,19:28:44,21.5
27.03.2026,19:28:49,21.5
27.03.2026,19:28:54,21.5
27.03.2026,19:28:59,21.5
27.03.2026,19:29:04,21.5
27.03.2026,19:29:09,21.5
27.03.2026,19:29:14,21.5
27.03.2026,19:29:19,21.5
27.03.2026,19:29:24,21.5
27.03.2026,19:29:29,21.5
27.03.2026,19:29:34,21.5
27.03.2026,19:29:39,21.5
27.03.2026,19:29:44,21.5
27.03.2026,19:29:49,21.5
27.03.2026,19:29:54,21.5
27.03.2026,19:29:59,21.5
27.03.2026,19:30:04,21.5
27.03.2026,19:30:09,21.5
27.03.2026,19:30:14,21.5
27.03.2026,19:30:19,21.5
27.03.2026,19:30:24,21.5
27.03.2026,19:30:29,21.5
27.03.2026,19:30:34,21.5
27.03.2026,19:30:39,21.5
27.03.2026,19:30:44,21.5
27.03.2026,19:30:49,21.5
27.03.2026,19:30:54,21.5
27.03.2026,19:30:59,21.5
27.03.2026,19:31:04,21.5
27.03.2026,19:31:09,21.5
27.03.2026,19:31:14,21.5
27.03.2026,19:31:19,21.5
27.03.2026,19:31:24,21.5
27.03.2026,19:31:29,21.5
27.03.2026,19:31:34,21.5
27.03.2026,19:31:39,21.5
27.03.2026,19:31:44,21.5
27.03.2026,19:31:49,21.5
27.03.2026,19:31:54,21.5
27.03.2026,19:31:59,21.5
27.03.2026,19:32:04,21.5
27.03.2026,19:32:09,21.5
27.03.2026,19:32:14,21.5
27.03.2026,19:32:19,21.5
27.03.2026,19:32:24,21.5
27.03.2026,19:32:29,21.5
27.03.2026,19:32:34,21.5
27.03.2026,19:32:39,21.5
27.03.2026,19:32:44,21.5
27.03.2026,19:32:49,21.5
27.03.2026,19:32:54,21.5
27.03.2026,19:32:59,21.5
27.03.2026,19:33:04,21.5
27.03.2026,19:33:09,21.5
27.03.2026,19:33:14,21.5
27.03.2026,19:33:19,21.5
27.03.2026,19:33:24,21.5
27.03.2026,19:33:29,21.5
27.03.2026,19:33:34,21.5
27.03.2026,19:33:39,21.5
27.03.2026,19:33:44,21.5
27.03.2026,19:33:49,21.5
27.03.2026,19:33:54,21.5
27.03.2026,19:33:59,21.5
27.03.2026,19:34:04,21.5
27.03.2026,19:34:09,21.5
27.03.2026,19:34:14,21.5
27.03.2026,19:34:19,21.5
27.03.2026,19:34:24,21.5
27.03.2026,19:34:29,21.5
27.03.2026,19:34:34,21.5
27.03.2026,19:34:39,21.5
27.03.2026,19:34:44,21.5
27.03.2026,19:34:49,21.5
27.03.2026,19:34:54,21.5
27.03.2026,19:34:59,21.5
27.03.2026,19:35:04,21.5
27.03.2026,19:35:09,21.5
27.03.2026,19:35:14,21.5
27.03.2026,19:35:19,21.5
27.03.2026,19:35:24,21.5
27.03.2026,19:35:29,21.5
27.03.2026,19:35:34,21.5
27.03.2026,19:35:39,21.5
27.03.2026,19:35:44,21.5
27.03.2026,19:35:49,21.5
27.03.2026,19:35:54,21.5
27.03.2026,19:35:59,21.5
27.03.2026,19:36:04,21.5
27.03.2026,19:36:09,21.5
27.03.2026,19:36:14,21.5
27.03.2026,19:36:19,21.5
27.03.2026,19:36:24,21.5
27.03.2026,19:36:29,21.5
27.03.2026,19:36:34,21.5
27.03.2026,19:36:39,21.5
27.03.2026,19:36:44,21.5
27.03.2026,19:36:49,21.5
27.03.2026,19:36:54,21.5
27.03.2026,19:36:59,21.5
27.03.2026,19:37:04,21.5
27.03.2026,19:37:09,21.5
27.03.2026,19:37:14,21.5
27.03.2026,19:37:19,21.5
27.03.2026,19:37:24,21.5
27.03.2026,19:37:29,21.5
27.03.2026,19:37:34,21.5
27.03.2026,19:37:39,21.5
27.03.2026,19:37:44,21.5
27.03.2026,19:37:49,21.5
27.03.2026,19:37:54,21.5
27.03.2026,19:37:59,21.5
27.03.2026,19:38:04,21.5
27.03.2026,19:38:09,21.5
27.03.2026,19:38:14,21.5
27.03.2026,19:38:19,21.5
27.03.2026,19:38:24,21.5
27.03.2026,19:38:29,21.5
27.03.2026,19:38:34,21.5
27.03.2026,19:38:39,21.5
27.03.2026,19:38:44,21.5
27.03.2026,19:38:49,21.5
27.03.2026,19:38:54,21.5
27.03.2026,19:38:59,21.5
27.03.2026,19:39:04,21.5
27.03.2026,19:39:09,21.5
27.03.2026,19:39:14,21.5
27.03.2026,19:39:19,21.5
27.03.2026,19:39:24,21.5
27.03.2026,19:39:29,21.5
27.03.2026,19:39:34,21.5
27.03.2026,19:39:39,21.5
27.03.2026,19:39:44,21.5
27.03.2026,19:39:49,21.5
27.03.2026,19:39:54,21.5
27.03.2026,19:39:59,21.5
27.03.2026,19:40:04,21.5
27.03.2026,19:40:09,21.5
27.03.2026,19:40:14,21.5
27.03.2026,19:40:19,21.5
27.03.2026,19:40:24,21.5
27.03.2026,19:40:29,21.5
27.03.2026,19:40:34,21.5
27.03.2026,19:40:39,21.5
27.03.2026,19:40:44,21.5
27.03.2026,19:40:49,21.5
27.03.2026,19:40:54,21.5
27.03.2026,19:40:59,21.5
27.03.2026,19:41:04,21.5
27.03.2026,19:41:09,21.5
27.03.2026,19:41:14,21.5
27.03.2026,19:41:19,21.5
27.03.2026,19:41:24,21.5
27.03.2026,19:41:29,21.5
27.03.2026,19:41:34,21.5
27.03.2026,19:41:39,21.5
27.03.2026,19:41:44,21.5
27.03.2026,19:41:49,21.5
27.03.2026,19:41:54,21.5
27.03.2026,19:41:59,21.5
27.03.2026,19:42:04,21.5
27.03.2026,19:42:09,21.5
27.03.2026,19:42:14,21.5
27.03.2026,19:42:19,21.5
27.03.2026,19:42:24,21.5
27.03.2026,19:42:29,21.5
27.03.2026,19:42:34,21.5
27.03.2026,19:42:39,21.5
27.03.2026,19:42:44,21.5
27.03.2026,19:42:49,21.5
27.03.2026,19:42:54,21.5
27.03.2026,19:42:59,21.5
27.03.2026,19:43:04,21.5
27.03.2026,19:43:09,21.5
27.03.2026,19:43:14,21.5
27.03.2026,19:43:19,21.5
27.03.2026,19:43:24,21.5
27.03.2026,19:43:29,21.5
27.03.2026,19:43:34,21.5
27.03.2026,19:43:39,21.5
27.03.2026,19:43:44,21.5
27.03.2026,19:43:49,21.5
27.03.2026,19:43:54,21.5
27.03.2026,19:43:59,21.5
27.03.2026,19:44:04,21.5
27.03.2026,19:44:09,21.5
27.03.2026,19:44:14,21.5
27.03.2026,19:44:19,21.5
27.03.2026,19:44:24,21.5
27.03.2026,19:44:29,21.5
27.03.2026,19:44:34,21.5
27.03.2026,19:44:39,21.5
27.03.2026,19:44:44,21.5
27.03.2026,19:44:49,21.5
27.03.2026,19:44:54,21.5
27.03.2026,19:44:59,21.5
27.03.2026,19:45:04,21.5
27.03.2026,19:45:09,21.5
27.03.2026,19:45:14,21.5
27.03.2026,19:45:19,21.5
27.03.2026,19:45:24,21.5
27.03.2026,19:45:29,21.5
